,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
487,551.0,,251,0.5180382117882119,2024-02-16 19:02:04.867572,2024-02-16 19:02:13.377045,0 days 00:00:08.509473,False,absolute_error,0.0225791592203522,18,0.5654970078961801,25,0.0100684698111396,11,17,RandomForest,117,False,False,COMPLETE,"[0.7142857142857144, 0.7136363636363636, 0.32692307692307687, 0.3173076923076923]","[7.84791799e-03 0.00000000e+00 4.24330740e-03 3.14706340e-02
 8.92977321e-04 3.35966785e-04 1.35811903e-02 0.00000000e+00
 3.40498038e-02 0.00000000e+00 7.96658628e-03 1.64276945e-02
 1.74612528e-03 7.98368019e-04 6.84285495e-02 1.19969496e-03
 1.17974434e-01 6.94325676e-02 2.43286172e-02 9.08813367e-03
 8.43070380e-03 5.28118978e-02 2.87041690e-02 0.00000000e+00
 5.07079423e-02 1.58672483e-03 1.33072230e-02 1.77008165e-03
 4.41224822e-03 0.00000000e+00 6.91949632e-03 2.11981829e-03
 6.61526429e-02 3.92245180e-04 2.42422034e-03 1.11932681e-03
 2.31208564e-02 0.00000000e+00 9.16618722e-03 9.27460513e-03
 5.81654165e-03 0.00000000e+00 2.16313616e-01 1.86586162e-02
 1.36581464e-03 1.09478315e-02 1.67652545e-04 5.24939815e-02
 0.00000000e+00 1.77263484e-04 1.01945936e-03 0.00000000e+00
 0.00000000e+00 8.06265449e-04]"
852,,,252,0.5176751819608962,2024-02-16 19:02:13.394280,2024-02-16 19:02:21.168023,0 days 00:00:07.773743,False,absolute_error,0.04934581766777091,42,0.0438958845592336,69,0.006996307978025397,10,11,RandomForest,177,False,False,COMPLETE,,
488,552.0,,252,0.5176751819608962,2024-02-16 19:02:13.394280,2024-02-16 19:02:21.168023,0 days 00:00:07.773743,False,absolute_error,0.0493458176677709,42,0.0438958845592336,69,0.0069963079780253,10,11,RandomForest,177,False,False,COMPLETE,"[0.6224489795918368, 0.5636363636363637, 0.5769230769230769, 0.3076923076923077]","[0.00796505 0.01810433 0.00797719 0.01074074 0.00710328 0.00836993
 0.02227545 0.01833332 0.01155603 0.01365895 0.02705413 0.01697056
 0.01368758 0.01353845 0.03438147 0.00836403 0.0378651  0.02855614
 0.02339915 0.01777899 0.04146443 0.04047327 0.01660831 0.01612621
 0.0245678  0.02121995 0.01898673 0.00963867 0.02792917 0.00866783
 0.02729933 0.00902507 0.02390569 0.00837145 0.01028413 0.00658791
 0.04776183 0.00971472 0.021637   0.01821844 0.02580373 0.00289997
 0.03980755 0.03385134 0.02560506 0.02403789 0.01730977 0.03041928
 0.00838476 0.0062684  0.0056979  0.01391387 0.00294576 0.00688688]"
688,,,88,0.5173665620094191,2024-02-16 18:39:14.748210,2024-02-16 18:39:26.296827,0 days 00:00:11.548617,False,absolute_error,0.01275026927173658,12,0.04770085157665055,12,0.00013049431819996777,13,12,RandomForest,99,False,False,COMPLETE,,
489,388.0,,88,0.5173665620094191,2024-02-16 18:39:14.748210,2024-02-16 18:39:26.296827,0 days 00:00:11.548617,False,absolute_error,0.0127502692717365,12,0.0477008515766505,12,0.0001304943181999,13,12,RandomForest,99,False,False,COMPLETE,"[0.7040816326530612, 0.5, 0.5769230769230769, 0.28846153846153844]","[0.00693891 0.02166218 0.00492296 0.00770392 0.00555324 0.00875168
 0.02728661 0.01460407 0.007505   0.02119418 0.02166025 0.02264292
 0.00699105 0.0085342  0.03179421 0.00951205 0.04942084 0.02067437
 0.02540977 0.03088802 0.04640076 0.0605538  0.01529517 0.01431996
 0.01012844 0.02361549 0.00957809 0.00985126 0.03041602 0.00864274
 0.01432168 0.00930362 0.01805551 0.00376374 0.01233424 0.00744323
 0.05548121 0.00675751 0.01782315 0.02276356 0.02219013 0.00387571
 0.04934    0.01923191 0.0187094  0.03603887 0.01969901 0.03176104
 0.01266318 0.00417329 0.00429661 0.02025359 0.00127127 0.00599637]"
627,,,27,0.5169509062366205,2024-02-16 18:29:46.423750,2024-02-16 18:29:51.985292,0 days 00:00:05.561542,False,absolute_error,0.027956862563693605,30,0.46235151696349597,48,0.011036922897373042,17,12,RandomForest,79,False,False,COMPLETE,,
490,327.0,,27,0.5169509062366205,2024-02-16 18:29:46.423750,2024-02-16 18:29:51.985292,0 days 00:00:05.561542,False,absolute_error,0.0279568625636936,30,0.4623515169634959,48,0.011036922897373,17,12,RandomForest,79,False,False,COMPLETE,"[0.5510204081632654, 0.45909090909090905, 0.6538461538461539, 0.40384615384615385]","[0.         0.         0.         0.00153167 0.         0.
 0.02201301 0.01407297 0.00491911 0.00150618 0.00335288 0.0224131
 0.         0.         0.03536839 0.         0.11008785 0.04631464
 0.02712127 0.         0.02905778 0.11444425 0.01404232 0.
 0.03903923 0.         0.         0.00218094 0.00048015 0.
 0.         0.         0.02097874 0.         0.         0.00051556
 0.00723091 0.0114983  0.01326096 0.         0.0104853  0.
 0.37823732 0.00068638 0.05262509 0.00135096 0.00367111 0.0089071
 0.         0.         0.         0.00260652 0.         0.        ]"
1189,,,589,0.5166801948051948,2024-02-16 23:44:22.701031,2024-02-16 23:44:34.580053,0 days 00:00:11.879022,False,absolute_error,0.015634769301837808,48,0.5091332190434987,19,0.06648986536973922,11,12,RandomForest,116,False,False,COMPLETE,"[0.6428571428571428, 0.48636363636363633, 0.625, 0.3125]","[0.         0.         0.         0.         0.         0.
 0.00646552 0.         0.         0.         0.         0.02586207
 0.         0.         0.03063424 0.         0.12931034 0.
 0.00862069 0.         0.         0.06582661 0.05172414 0.
 0.04956897 0.         0.0030895  0.         0.         0.
 0.00215517 0.         0.00862069 0.         0.         0.
 0.01956641 0.         0.         0.00215517 0.         0.
 0.4431466  0.01509348 0.13816041 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
797,,,197,0.5166788568574283,2024-02-16 18:54:35.114597,2024-02-16 18:54:47.462118,0 days 00:00:12.347521,False,absolute_error,0.013221467214624714,38,0.08239662316000923,54,0.009039952420499223,12,17,RandomForest,118,False,False,COMPLETE,,
491,497.0,,197,0.5166788568574283,2024-02-16 18:54:35.114597,2024-02-16 18:54:47.462118,0 days 00:00:12.347521,False,absolute_error,0.0132214672146247,38,0.0823966231600092,54,0.0090399524204992,12,17,RandomForest,118,False,False,COMPLETE,"[0.6836734693877551, 0.5272727272727273, 0.5384615384615384, 0.3173076923076923]","[0.00656954 0.0069464  0.00175613 0.01072089 0.01198615 0.00540637
 0.02681828 0.01035321 0.00254876 0.01628517 0.01205054 0.02481257
 0.00521953 0.01547877 0.05186621 0.01310707 0.0372562  0.0568573
 0.0192381  0.01932244 0.06330862 0.05268121 0.01863718 0.00897646
 0.02969599 0.02237594 0.01333453 0.00852453 0.0133418  0.0017819
 0.01883925 0.00384523 0.02949012 0.00346035 0.00833901 0.00160661
 0.04706135 0.01044218 0.02079379 0.03187436 0.03533022 0.00348796
 0.06844891 0.02153318 0.01663478 0.03098629 0.01154649 0.01987163
 0.00770032 0.00082923 0.00450345 0.01075747 0.00254334 0.00281668]"
492,261.0,24.0,24,0.5163729128014842,2024-02-16 00:06:50.019442,2024-02-16 00:07:01.646890,0 days 00:00:11.627448,False,absolute_error,0.031310478449928,10,0.5041379979034306,57,0.0103193401535268,3,12,RandomForest,197,False,False,COMPLETE,"[0.6836734693877551, 0.38181818181818183, 0.5673076923076923, 0.4326923076923077]","[0.0022124  0.00081192 0.00264234 0.01171086 0.00353197 0.0014432
 0.00802837 0.00215705 0.00127918 0.00370601 0.00908385 0.02375065
 0.00946599 0.03104506 0.04123787 0.00622678 0.10325122 0.06069477
 0.00849182 0.0010432  0.02354209 0.04412419 0.01351158 0.0098632
 0.01502654 0.0139419  0.02416058 0.00108713 0.00773449 0.01509967
 0.01216635 0.00226947 0.03234158 0.00708787 0.00566334 0.00197045
 0.01459835 0.00125493 0.00972826 0.00543196 0.02171623 0.00077236
 0.16736362 0.04190493 0.01252823 0.01109299 0.07021438 0.05484699
 0.01263133 0.00035563 0.00404954 0.00122578 0.00744836 0.00143122]"
1067,,,467,0.516165084915085,2024-02-16 23:26:50.693451,2024-02-16 23:26:56.795897,0 days 00:00:06.102446,False,absolute_error,0.010748883136014617,42,0.5607094597395315,41,0.05614410027130985,12,14,RandomForest,91,False,False,COMPLETE,"[0.6071428571428572, 0.4863636363636364, 0.6346153846153846, 0.33653846153846156]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.02747253
 0.         0.00097757 0.03371448 0.         0.12461635 0.05654762
 0.00422818 0.         0.         0.09239297 0.02992937 0.
 0.02972709 0.         0.00114271 0.         0.         0.
 0.         0.         0.00549451 0.         0.         0.
 0.01897915 0.         0.         0.         0.         0.
 0.44454878 0.00481145 0.06941274 0.         0.         0.0560045
 0.         0.         0.         0.         0.         0.        ]"
493,328.0,,28,0.5161062152133581,2024-02-16 18:29:52.001885,2024-02-16 18:29:56.698857,0 days 00:00:04.696972,False,absolute_error,0.0185739717193788,13,0.2577848791010404,62,0.0011887428015659,12,19,RandomForest,45,False,False,COMPLETE,"[0.653061224489796, 0.5363636363636364, 0.5192307692307692, 0.3557692307692307]","[4.74002049e-03 1.02437503e-03 1.34543474e-03 1.40982214e-02
 6.78810351e-03 1.49426256e-03 1.64428532e-02 1.19153361e-03
 1.22057153e-02 3.07306312e-03 1.06331717e-02 5.52808158e-02
 5.64913136e-03 3.41955541e-03 3.14465622e-02 1.78310940e-02
 7.72450208e-02 5.75356213e-02 1.53191344e-02 3.90019991e-03
 2.17158274e-02 8.20800352e-02 3.00437071e-02 3.83650570e-03
 5.08238736e-02 1.51087335e-02 7.12024104e-03 1.08745271e-02
 1.29780724e-02 6.41465906e-04 1.34676806e-02 7.02868634e-03
 3.28248250e-02 5.56017887e-03 2.25929760e-03 4.50785725e-03
 3.35157804e-02 9.07931698e-03 3.18195762e-02 1.87447486e-02
 2.03045928e-02 0.00000000e+00 1.11437987e-01 3.21753084e-02
 3.14123911e-02 1.77721973e-02 9.37444470e-03 3.50936073e-02
 0.00000000e+00 1.43127023e-03 4.04982873e-03 1.71495689e-03
 4.96836917e-05 4.88905429e-04]"
628,,,28,0.5161062152133581,2024-02-16 18:29:52.001885,2024-02-16 18:29:56.698857,0 days 00:00:04.696972,False,absolute_error,0.01857397171937888,13,0.2577848791010404,62,0.0011887428015659677,12,19,RandomForest,45,False,False,COMPLETE,,
494,568.0,,268,0.5158466533466534,2024-02-16 19:04:38.804007,2024-02-16 19:04:46.431372,0 days 00:00:07.627365,False,absolute_error,0.0139179440344655,41,0.5835740725104226,45,0.0252242526002761,14,12,RandomForest,96,False,False,COMPLETE,"[0.5714285714285714, 0.4727272727272727, 0.6346153846153846, 0.38461538461538464]","[0.         0.         0.         0.00413993 0.         0.
 0.01177987 0.00520833 0.         0.         0.         0.02396061
 0.00845769 0.01477287 0.01939108 0.         0.12285283 0.05817404
 0.0157735  0.         0.01688914 0.07623039 0.00330566 0.
 0.00852702 0.         0.00397888 0.00680135 0.00132084 0.
 0.         0.         0.0284969  0.         0.00124431 0.
 0.02136461 0.00235523 0.00506755 0.         0.00491352 0.
 0.42169099 0.00683747 0.04471574 0.         0.00385599 0.05657578
 0.         0.00131785 0.         0.         0.         0.        ]"
868,,,268,0.5158466533466534,2024-02-16 19:04:38.804007,2024-02-16 19:04:46.431372,0 days 00:00:07.627365,False,absolute_error,0.01391794403446557,41,0.5835740725104226,45,0.025224252600276144,14,12,RandomForest,96,False,False,COMPLETE,,
495,262.0,294.0,294,0.5158439774511203,2024-02-16 00:32:00.862167,2024-02-16 00:32:07.457378,0 days 00:00:06.595211,True,absolute_error,0.0370338827630666,8,0.4213186336759826,79,0.0510756170682951,9,15,RandomForest,53,False,False,COMPLETE,"[0.653061224489796, 0.5545454545454546, 0.5192307692307693, 0.3365384615384615]","[0.01093477 0.00245626 0.00216191 0.00337442 0.01366807 0.00639292
 0.02112277 0.01295541 0.         0.0210103  0.01448023 0.06137187
 0.0043074  0.00436132 0.01395466 0.00808386 0.09348681 0.050655
 0.02309646 0.00165152 0.03552117 0.02487684 0.03282007 0.01204994
 0.03761729 0.00367454 0.01051563 0.01173719 0.00919446 0.00216554
 0.03944819 0.005      0.04156285 0.00298949 0.         0.00870323
 0.04700295 0.00916327 0.03193412 0.01714668 0.00297683 0.
 0.11398208 0.0364891  0.02359507 0.03021262 0.00917147 0.00930621
 0.         0.005      0.005      0.00625    0.00536724 0.        ]"
944,,,344,0.515366330098473,2024-02-16 23:10:12.653222,2024-02-16 23:10:18.207541,0 days 00:00:05.554319,False,absolute_error,0.04342511557647087,41,0.9962921249161083,16,0.0030332978084357575,12,13,RandomForest,118,False,False,COMPLETE,"[0.4744897959183674, 0.6590909090909092, 0.5192307692307692, 0.40865384615384615]","[4.52414477e-04 3.60780448e-04 0.00000000e+00 2.55720694e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.85749725e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.34869250e-03 0.00000000e+00
 3.16990660e-01 2.23708229e-01 0.00000000e+00 0.00000000e+00
 1.73203168e-03 5.31628148e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.89894911e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.00338850e-04 0.00000000e+00
 1.25396405e-03 0.00000000e+00 2.85345112e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.14174784e-01
 6.97521252e-03 0.00000000e+00 3.70120602e-04 1.10039993e-04
 0.00000000e+00 0.00000000e+00]"
606,,,6,0.5153382331953761,2024-02-16 18:27:07.262298,2024-02-16 18:27:14.819038,0 days 00:00:07.556740,False,absolute_error,0.014573987069028746,15,0.361456697657234,24,0.033255935247786805,8,15,RandomForest,125,False,False,COMPLETE,,
496,306.0,,6,0.5153382331953761,2024-02-16 18:27:07.262298,2024-02-16 18:27:14.819038,0 days 00:00:07.556740,False,absolute_error,0.0145739870690287,15,0.361456697657234,24,0.0332559352477868,8,15,RandomForest,125,False,False,COMPLETE,"[0.5816326530612245, 0.5181818181818182, 0.625, 0.33653846153846156]","[0.00326765 0.         0.         0.01744784 0.00276828 0.00052568
 0.04354381 0.00155513 0.00364674 0.         0.00557376 0.03204387
 0.0003497  0.0197307  0.03046424 0.00289796 0.10727376 0.10296459
 0.01226996 0.         0.01893682 0.05370354 0.04854447 0.00365027
 0.0370943  0.00150383 0.01302333 0.00162872 0.00089768 0.
 0.00186117 0.         0.02536465 0.00133265 0.00305966 0.
 0.03935763 0.00181143 0.00460667 0.00889752 0.01114616 0.00076114
 0.17586388 0.03094274 0.03797241 0.01169634 0.0312394  0.03885298
 0.         0.00319169 0.         0.00235607 0.         0.0043792 ]"
497,263.0,60.0,60,0.5151197017268445,2024-02-16 00:10:03.121714,2024-02-16 00:10:10.202654,0 days 00:00:07.080940,True,absolute_error,0.0491403452130544,10,0.0785084132840321,36,0.0522602855204916,18,7,RandomForest,84,False,False,COMPLETE,"[0.5816326530612245, 0.7, 0.4807692307692308, 0.2980769230769231]","[0.00806452 0.03004926 0.00806452 0.         0.02099555 0.
 0.02804884 0.         0.         0.01430251 0.01612903 0.01951772
 0.01520737 0.00568182 0.01237486 0.00714286 0.06709584 0.04808915
 0.02849866 0.03555718 0.06186907 0.03528126 0.02281684 0.0114532
 0.01282468 0.00714286 0.         0.02429467 0.02575571 0.
 0.01282468 0.02419355 0.02418831 0.02418831 0.01374633 0.00806452
 0.05710367 0.         0.03666953 0.03382023 0.         0.00999216
 0.07184967 0.00806452 0.00862069 0.02758223 0.0114532  0.01282468
 0.         0.         0.01136364 0.02142857 0.00431034 0.0114532 ]"
675,,,75,0.5149622698729842,2024-02-16 18:37:02.602503,2024-02-16 18:37:12.017892,0 days 00:00:09.415389,False,absolute_error,0.009207152502330077,48,0.6544295923104677,35,0.0007806761497366112,15,12,RandomForest,109,False,False,COMPLETE,,
498,375.0,,75,0.5149622698729842,2024-02-16 18:37:02.602503,2024-02-16 18:37:12.017892,0 days 00:00:09.415389,False,absolute_error,0.00920715250233,48,0.6544295923104677,35,0.0007806761497366,15,12,RandomForest,109,False,False,COMPLETE,"[0.5510204081632653, 0.5136363636363637, 0.5865384615384616, 0.40865384615384615]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 5.88682291e-03
 0.00000000e+00 0.00000000e+00 1.09143793e-02 3.55751290e-03
 0.00000000e+00 0.00000000e+00 1.33312734e-03 1.72146547e-02
 0.00000000e+00 5.67306063e-03 1.68644933e-02 0.00000000e+00
 1.34383999e-01 5.31346733e-02 1.01307964e-02 0.00000000e+00
 2.36448175e-02 7.64013391e-02 1.36712651e-03 0.00000000e+00
 7.98111458e-03 0.00000000e+00 1.34369580e-03 0.00000000e+00
 1.53301291e-03 0.00000000e+00 7.03257840e-03 0.00000000e+00
 3.03698222e-02 0.00000000e+00 4.81259039e-04 0.00000000e+00
 2.70372980e-02 1.39385063e-03 1.84849116e-02 8.87862223e-04
 1.57157981e-03 0.00000000e+00 4.25020015e-01 1.17017651e-04
 6.02169719e-02 0.00000000e+00 1.49528487e-03 5.39478003e-02
 0.00000000e+00 5.79122545e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]"
1142,,,542,0.5147664835164836,2024-02-16 23:37:33.292567,2024-02-16 23:37:43.052460,0 days 00:00:09.759893,False,absolute_error,0.009007391884997277,42,0.5901492084396754,25,0.050715380953228806,10,16,RandomForest,143,False,False,COMPLETE,"[0.6071428571428571, 0.5, 0.6153846153846154, 0.33653846153846156]","[0.         0.         0.         0.00407885 0.         0.
 0.00367885 0.         0.00942502 0.         0.         0.00174825
 0.         0.02254443 0.04559792 0.         0.15513534 0.06923077
 0.00377149 0.         0.         0.05245125 0.04947541 0.
 0.01411547 0.         0.         0.         0.         0.
 0.         0.         0.02145593 0.         0.         0.
 0.02264818 0.         0.00326883 0.00180042 0.00079332 0.
 0.26010865 0.00441705 0.04775834 0.         0.15384615 0.05265006
 0.         0.         0.         0.         0.         0.        ]"
903,,,303,0.5145533038390181,2024-02-16 23:04:58.689599,2024-02-16 23:05:08.528033,0 days 00:00:09.838434,False,absolute_error,0.017930134864695295,37,0.19495696547497457,20,0.005915072346846008,12,13,RandomForest,136,False,False,COMPLETE,"[0.6938775510204082, 0.5181818181818182, 0.5576923076923077, 0.28846153846153844]","[6.57648679e-03 7.43799989e-05 1.24901357e-03 2.29508438e-02
 5.69457958e-03 5.93560054e-03 2.85009215e-02 5.01042672e-03
 4.05662538e-03 6.11257228e-03 1.40760915e-02 4.24116953e-02
 4.68171499e-03 1.05313646e-02 3.68763666e-02 6.83130403e-03
 5.88969390e-02 4.50002273e-02 2.68978413e-02 2.32676146e-03
 3.17167222e-02 6.36248314e-02 3.24088263e-02 3.68322928e-03
 6.18079250e-02 9.03413488e-03 6.50788341e-03 4.51538791e-03
 9.64510999e-03 1.76728049e-03 1.26312349e-02 3.51341422e-03
 3.78638348e-02 5.09282142e-03 4.92878004e-03 4.02561718e-03
 3.51200694e-02 9.30188237e-03 2.68683052e-02 2.75532928e-02
 2.64242902e-02 1.67975994e-03 1.06197980e-01 3.35809375e-02
 2.76941430e-02 2.56466516e-02 1.47801997e-02 2.73526336e-02
 4.62295218e-04 1.01588221e-03 2.79318899e-03 3.31161971e-03
 5.57477494e-04 2.20060136e-03]"
499,264.0,200.0,200,0.514322284857999,2024-02-16 00:23:44.723012,2024-02-16 00:23:48.038085,0 days 00:00:03.315073,False,absolute_error,0.0446469744545679,13,0.0886229876930903,47,0.0460794342466797,5,16,RandomForest,64,False,False,COMPLETE,"[0.6581632653061223, 0.5818181818181818, 0.5384615384615384, 0.27884615384615385]","[0.         0.00251332 0.         0.01716245 0.01028404 0.0078745
 0.02113618 0.00264521 0.00164167 0.0078745  0.0181785  0.01190476
 0.         0.0041575  0.08661204 0.00242578 0.06454663 0.09043668
 0.01780094 0.02468062 0.03487123 0.06431727 0.03620603 0.01477149
 0.0295892  0.00814633 0.00536297 0.         0.02521882 0.00516759
 0.01576762 0.         0.02209672 0.         0.00159518 0.
 0.03367449 0.00681018 0.01383884 0.03747203 0.00411083 0.
 0.06621652 0.03431931 0.02119162 0.05894285 0.04503832 0.01535841
 0.00804084 0.         0.         0.         0.         0.        ]"
